group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_deserialization,,65536,65536,bytes,113903.0,ns,26
event_deserialization,,65536,65536,bytes,247016.0,ns,52
event_deserialization,,65536,65536,bytes,329015.0,ns,78
event_deserialization,,65536,65536,bytes,438626.0,ns,104
event_deserialization,,65536,65536,bytes,547729.0,ns,130
event_deserialization,,65536,65536,bytes,657539.0,ns,156
event_deserialization,,65536,65536,bytes,766643.0,ns,182
event_deserialization,,65536,65536,bytes,878046.0,ns,208
event_deserialization,,65536,65536,bytes,1002658.0,ns,234
event_deserialization,,65536,65536,bytes,1098359.0,ns,260
event_deserialization,,65536,65536,bytes,1207965.0,ns,286
event_deserialization,,65536,65536,bytes,1328077.0,ns,312
event_deserialization,,65536,65536,bytes,1691300.0,ns,338
event_deserialization,,65536,65536,bytes,1567791.0,ns,364
event_deserialization,,65536,65536,bytes,1655587.0,ns,390
event_deserialization,,65536,65536,bytes,1801403.0,ns,416
event_deserialization,,65536,65536,bytes,1875006.0,ns,442
event_deserialization,,65536,65536,bytes,1988914.0,ns,468
event_deserialization,,65536,65536,bytes,2090521.0,ns,494
event_deserialization,,65536,65536,bytes,2262220.0,ns,520
event_deserialization,,65536,65536,bytes,2619849.0,ns,546
event_deserialization,,65536,65536,bytes,2471340.0,ns,572
event_deserialization,,65536,65536,bytes,2543843.0,ns,598
event_deserialization,,65536,65536,bytes,2634144.0,ns,624
event_deserialization,,65536,65536,bytes,2791152.0,ns,650
event_deserialization,,65536,65536,bytes,2911668.0,ns,676
event_deserialization,,65536,65536,bytes,2978470.0,ns,702
event_deserialization,,65536,65536,bytes,3133069.0,ns,728
event_deserialization,,65536,65536,bytes,3224388.0,ns,754
event_deserialization,,65536,65536,bytes,3300684.0,ns,780
event_deserialization,,65536,65536,bytes,3498100.0,ns,806
event_deserialization,,65536,65536,bytes,3578999.0,ns,832
event_deserialization,,65536,65536,bytes,3630707.0,ns,858
event_deserialization,,65536,65536,bytes,3816114.0,ns,884
event_deserialization,,65536,65536,bytes,3892320.0,ns,910
event_deserialization,,65536,65536,bytes,3991324.0,ns,936
event_deserialization,,65536,65536,bytes,4058733.0,ns,962
event_deserialization,,65536,65536,bytes,4275340.0,ns,988
event_deserialization,,65536,65536,bytes,4391326.0,ns,1014
event_deserialization,,65536,65536,bytes,4675778.0,ns,1040
event_deserialization,,65536,65536,bytes,4628178.0,ns,1066
event_deserialization,,65536,65536,bytes,4860179.0,ns,1092
event_deserialization,,65536,65536,bytes,4862366.0,ns,1118
event_deserialization,,65536,65536,bytes,5040089.0,ns,1144
event_deserialization,,65536,65536,bytes,5584912.0,ns,1170
event_deserialization,,65536,65536,bytes,5157281.0,ns,1196
event_deserialization,,65536,65536,bytes,6199549.0,ns,1222
event_deserialization,,65536,65536,bytes,7193906.0,ns,1248
event_deserialization,,65536,65536,bytes,7815830.0,ns,1274
event_deserialization,,65536,65536,bytes,5600798.0,ns,1300
event_deserialization,,65536,65536,bytes,5662936.0,ns,1326
event_deserialization,,65536,65536,bytes,5756444.0,ns,1352
event_deserialization,,65536,65536,bytes,6162052.0,ns,1378
event_deserialization,,65536,65536,bytes,6007133.0,ns,1404
event_deserialization,,65536,65536,bytes,6099750.0,ns,1430
event_deserialization,,65536,65536,bytes,6224556.0,ns,1456
event_deserialization,,65536,65536,bytes,6272860.0,ns,1482
event_deserialization,,65536,65536,bytes,6872990.0,ns,1508
event_deserialization,,65536,65536,bytes,6566965.0,ns,1534
event_deserialization,,65536,65536,bytes,6632078.0,ns,1560
event_deserialization,,65536,65536,bytes,6809490.0,ns,1586
event_deserialization,,65536,65536,bytes,6908693.0,ns,1612
event_deserialization,,65536,65536,bytes,6971597.0,ns,1638
event_deserialization,,65536,65536,bytes,7089004.0,ns,1664
event_deserialization,,65536,65536,bytes,7132511.0,ns,1690
event_deserialization,,65536,65536,bytes,7304317.0,ns,1716
event_deserialization,,65536,65536,bytes,7410114.0,ns,1742
event_deserialization,,65536,65536,bytes,9701860.0,ns,1768
event_deserialization,,65536,65536,bytes,8043851.0,ns,1794
event_deserialization,,65536,65536,bytes,8696886.0,ns,1820
event_deserialization,,65536,65536,bytes,8408855.0,ns,1846
event_deserialization,,65536,65536,bytes,8354299.0,ns,1872
event_deserialization,,65536,65536,bytes,8458699.0,ns,1898
event_deserialization,,65536,65536,bytes,8714762.0,ns,1924
event_deserialization,,65536,65536,bytes,8906231.0,ns,1950
event_deserialization,,65536,65536,bytes,8720473.0,ns,1976
event_deserialization,,65536,65536,bytes,15395972.0,ns,2002
event_deserialization,,65536,65536,bytes,12855330.0,ns,2028
event_deserialization,,65536,65536,bytes,10506096.0,ns,2054
event_deserialization,,65536,65536,bytes,10776213.0,ns,2080
event_deserialization,,65536,65536,bytes,10654301.0,ns,2106
event_deserialization,,65536,65536,bytes,10733408.0,ns,2132
event_deserialization,,65536,65536,bytes,10640303.0,ns,2158
event_deserialization,,65536,65536,bytes,10943121.0,ns,2184
event_deserialization,,65536,65536,bytes,10992326.0,ns,2210
event_deserialization,,65536,65536,bytes,11128031.0,ns,2236
event_deserialization,,65536,65536,bytes,11209132.0,ns,2262
