group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_deserialization,,65536,65536,bytes,152601.0,ns,41
event_deserialization,,65536,65536,bytes,298303.0,ns,82
event_deserialization,,65536,65536,bytes,447803.0,ns,123
event_deserialization,,65536,65536,bytes,592505.0,ns,164
event_deserialization,,65536,65536,bytes,735306.0,ns,205
event_deserialization,,65536,65536,bytes,885508.0,ns,246
event_deserialization,,65536,65536,bytes,1032609.0,ns,287
event_deserialization,,65536,65536,bytes,1176310.0,ns,328
event_deserialization,,65536,65536,bytes,1327111.0,ns,369
event_deserialization,,65536,65536,bytes,1470113.0,ns,410
event_deserialization,,65536,65536,bytes,1621512.0,ns,451
event_deserialization,,65536,65536,bytes,1766514.0,ns,492
event_deserialization,,65536,65536,bytes,1916917.0,ns,533
event_deserialization,,65536,65536,bytes,2056415.0,ns,574
event_deserialization,,65536,65536,bytes,2212318.0,ns,615
event_deserialization,,65536,65536,bytes,2374022.0,ns,656
event_deserialization,,65536,65536,bytes,2501919.0,ns,697
event_deserialization,,65536,65536,bytes,2654617.0,ns,738
event_deserialization,,65536,65536,bytes,2802822.0,ns,779
event_deserialization,,65536,65536,bytes,2945527.0,ns,820
event_deserialization,,65536,65536,bytes,3172626.0,ns,861
event_deserialization,,65536,65536,bytes,3275926.0,ns,902
event_deserialization,,65536,65536,bytes,3374729.0,ns,943
event_deserialization,,65536,65536,bytes,3597529.0,ns,984
event_deserialization,,65536,65536,bytes,3699732.0,ns,1025
event_deserialization,,65536,65536,bytes,3836233.0,ns,1066
event_deserialization,,65536,65536,bytes,3990931.0,ns,1107
event_deserialization,,65536,65536,bytes,4148522.0,ns,1148
event_deserialization,,65536,65536,bytes,4306930.0,ns,1189
event_deserialization,,65536,65536,bytes,4444336.0,ns,1230
event_deserialization,,65536,65536,bytes,4592449.0,ns,1271
event_deserialization,,65536,65536,bytes,4722540.0,ns,1312
event_deserialization,,65536,65536,bytes,4871140.0,ns,1353
event_deserialization,,65536,65536,bytes,5030240.0,ns,1394
event_deserialization,,65536,65536,bytes,5176942.0,ns,1435
event_deserialization,,65536,65536,bytes,5320548.0,ns,1476
event_deserialization,,65536,65536,bytes,5463251.0,ns,1517
event_deserialization,,65536,65536,bytes,5620642.0,ns,1558
event_deserialization,,65536,65536,bytes,5770946.0,ns,1599
event_deserialization,,65536,65536,bytes,5895354.0,ns,1640
event_deserialization,,65536,65536,bytes,6066448.0,ns,1681
event_deserialization,,65536,65536,bytes,6240551.0,ns,1722
event_deserialization,,65536,65536,bytes,6333852.0,ns,1763
event_deserialization,,65536,65536,bytes,6516254.0,ns,1804
event_deserialization,,65536,65536,bytes,6643156.0,ns,1845
event_deserialization,,65536,65536,bytes,6792254.0,ns,1886
event_deserialization,,65536,65536,bytes,6935859.0,ns,1927
event_deserialization,,65536,65536,bytes,7101772.0,ns,1968
event_deserialization,,65536,65536,bytes,7251560.0,ns,2009
event_deserialization,,65536,65536,bytes,7388063.0,ns,2050
event_deserialization,,65536,65536,bytes,7544358.0,ns,2091
event_deserialization,,65536,65536,bytes,7694564.0,ns,2132
event_deserialization,,65536,65536,bytes,7810463.0,ns,2173
event_deserialization,,65536,65536,bytes,7954866.0,ns,2214
event_deserialization,,65536,65536,bytes,8108369.0,ns,2255
event_deserialization,,65536,65536,bytes,8254773.0,ns,2296
event_deserialization,,65536,65536,bytes,8420967.0,ns,2337
event_deserialization,,65536,65536,bytes,8557669.0,ns,2378
event_deserialization,,65536,65536,bytes,8700376.0,ns,2419
event_deserialization,,65536,65536,bytes,8848674.0,ns,2460
event_deserialization,,65536,65536,bytes,8994279.0,ns,2501
event_deserialization,,65536,65536,bytes,9148174.0,ns,2542
event_deserialization,,65536,65536,bytes,9298574.0,ns,2583
event_deserialization,,65536,65536,bytes,9437877.0,ns,2624
event_deserialization,,65536,65536,bytes,9610079.0,ns,2665
event_deserialization,,65536,65536,bytes,9729786.0,ns,2706
event_deserialization,,65536,65536,bytes,9919181.0,ns,2747
event_deserialization,,65536,65536,bytes,10002181.0,ns,2788
event_deserialization,,65536,65536,bytes,10159886.0,ns,2829
event_deserialization,,65536,65536,bytes,10320989.0,ns,2870
event_deserialization,,65536,65536,bytes,10460689.0,ns,2911
event_deserialization,,65536,65536,bytes,10613589.0,ns,2952
event_deserialization,,65536,65536,bytes,10766887.0,ns,2993
event_deserialization,,65536,65536,bytes,10859483.0,ns,3034
event_deserialization,,65536,65536,bytes,11045294.0,ns,3075
event_deserialization,,65536,65536,bytes,11175086.0,ns,3116
event_deserialization,,65536,65536,bytes,11297889.0,ns,3157
event_deserialization,,65536,65536,bytes,11468586.0,ns,3198
event_deserialization,,65536,65536,bytes,11606097.0,ns,3239
event_deserialization,,65536,65536,bytes,11738094.0,ns,3280
event_deserialization,,65536,65536,bytes,11916601.0,ns,3321
event_deserialization,,65536,65536,bytes,12053398.0,ns,3362
event_deserialization,,65536,65536,bytes,12202108.0,ns,3403
event_deserialization,,65536,65536,bytes,12362401.0,ns,3444
event_deserialization,,65536,65536,bytes,12465207.0,ns,3485
event_deserialization,,65536,65536,bytes,12637004.0,ns,3526
event_deserialization,,65536,65536,bytes,12801108.0,ns,3567
event_deserialization,,65536,65536,bytes,12929700.0,ns,3608
event_deserialization,,65536,65536,bytes,13071805.0,ns,3649
event_deserialization,,65536,65536,bytes,13259404.0,ns,3690
event_deserialization,,65536,65536,bytes,13371316.0,ns,3731
event_deserialization,,65536,65536,bytes,13511091.0,ns,3772
event_deserialization,,65536,65536,bytes,13640325.0,ns,3813
event_deserialization,,65536,65536,bytes,13786915.0,ns,3854
event_deserialization,,65536,65536,bytes,13971119.0,ns,3895
event_deserialization,,65536,65536,bytes,14116309.0,ns,3936
event_deserialization,,65536,65536,bytes,14251520.0,ns,3977
event_deserialization,,65536,65536,bytes,16754033.0,ns,4018
event_deserialization,,65536,65536,bytes,16553839.0,ns,4059
event_deserialization,,65536,65536,bytes,16528737.0,ns,4100
