group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_deserialization,,16777216,16777216,bytes,23430316.0,ns,3
event_deserialization,,16777216,16777216,bytes,22323541.0,ns,3
event_deserialization,,16777216,16777216,bytes,22396245.0,ns,3
event_deserialization,,16777216,16777216,bytes,21716499.0,ns,3
event_deserialization,,16777216,16777216,bytes,21847108.0,ns,3
event_deserialization,,16777216,16777216,bytes,22326950.0,ns,3
event_deserialization,,16777216,16777216,bytes,23532739.0,ns,3
event_deserialization,,16777216,16777216,bytes,23293822.0,ns,3
event_deserialization,,16777216,16777216,bytes,22911695.0,ns,3
event_deserialization,,16777216,16777216,bytes,22670079.0,ns,3
event_deserialization,,16777216,16777216,bytes,23755654.0,ns,3
event_deserialization,,16777216,16777216,bytes,23466335.0,ns,3
event_deserialization,,16777216,16777216,bytes,23668448.0,ns,3
event_deserialization,,16777216,16777216,bytes,23087909.0,ns,3
event_deserialization,,16777216,16777216,bytes,22855392.0,ns,3
event_deserialization,,16777216,16777216,bytes,23115810.0,ns,3
event_deserialization,,16777216,16777216,bytes,22740784.0,ns,3
event_deserialization,,16777216,16777216,bytes,23362526.0,ns,3
event_deserialization,,16777216,16777216,bytes,23022803.0,ns,3
event_deserialization,,16777216,16777216,bytes,22663879.0,ns,3
event_deserialization,,16777216,16777216,bytes,22508168.0,ns,3
event_deserialization,,16777216,16777216,bytes,23595543.0,ns,3
event_deserialization,,16777216,16777216,bytes,23404430.0,ns,3
event_deserialization,,16777216,16777216,bytes,23371029.0,ns,3
event_deserialization,,16777216,16777216,bytes,23356427.0,ns,3
event_deserialization,,16777216,16777216,bytes,22413661.0,ns,3
event_deserialization,,16777216,16777216,bytes,23599944.0,ns,3
event_deserialization,,16777216,16777216,bytes,22953398.0,ns,3
event_deserialization,,16777216,16777216,bytes,22695580.0,ns,3
event_deserialization,,16777216,16777216,bytes,22679179.0,ns,3
event_deserialization,,16777216,16777216,bytes,22667879.0,ns,3
event_deserialization,,16777216,16777216,bytes,23338224.0,ns,3
event_deserialization,,16777216,16777216,bytes,22383059.0,ns,3
event_deserialization,,16777216,16777216,bytes,23122410.0,ns,3
event_deserialization,,16777216,16777216,bytes,23420432.0,ns,3
event_deserialization,,16777216,16777216,bytes,22619675.0,ns,3
event_deserialization,,16777216,16777216,bytes,22143842.0,ns,3
event_deserialization,,16777216,16777216,bytes,21844320.0,ns,3
event_deserialization,,16777216,16777216,bytes,22427063.0,ns,3
event_deserialization,,16777216,16777216,bytes,22580273.0,ns,3
event_deserialization,,16777216,16777216,bytes,22368859.0,ns,3
event_deserialization,,16777216,16777216,bytes,21882523.0,ns,3
event_deserialization,,16777216,16777216,bytes,22261551.0,ns,3
event_deserialization,,16777216,16777216,bytes,23236018.0,ns,3
event_deserialization,,16777216,16777216,bytes,22290652.0,ns,3
event_deserialization,,16777216,16777216,bytes,20988362.0,ns,3
event_deserialization,,16777216,16777216,bytes,22113641.0,ns,3
event_deserialization,,16777216,16777216,bytes,22639276.0,ns,3
event_deserialization,,16777216,16777216,bytes,22536270.0,ns,3
event_deserialization,,16777216,16777216,bytes,22566071.0,ns,3
event_deserialization,,16777216,16777216,bytes,23464834.0,ns,3
event_deserialization,,16777216,16777216,bytes,23116610.0,ns,3
event_deserialization,,16777216,16777216,bytes,23661849.0,ns,3
event_deserialization,,16777216,16777216,bytes,22428962.0,ns,3
event_deserialization,,16777216,16777216,bytes,23064706.0,ns,3
event_deserialization,,16777216,16777216,bytes,22122740.0,ns,3
event_deserialization,,16777216,16777216,bytes,21952229.0,ns,3
event_deserialization,,16777216,16777216,bytes,22611875.0,ns,3
event_deserialization,,16777216,16777216,bytes,22269351.0,ns,3
event_deserialization,,16777216,16777216,bytes,22782987.0,ns,3
event_deserialization,,16777216,16777216,bytes,21862923.0,ns,3
event_deserialization,,16777216,16777216,bytes,22013033.0,ns,3
event_deserialization,,16777216,16777216,bytes,21775216.0,ns,3
event_deserialization,,16777216,16777216,bytes,22276051.0,ns,3
event_deserialization,,16777216,16777216,bytes,23297322.0,ns,3
event_deserialization,,16777216,16777216,bytes,22911596.0,ns,3
event_deserialization,,16777216,16777216,bytes,23483736.0,ns,3
event_deserialization,,16777216,16777216,bytes,23244918.0,ns,3
event_deserialization,,16777216,16777216,bytes,23132710.0,ns,3
event_deserialization,,16777216,16777216,bytes,22497567.0,ns,3
event_deserialization,,16777216,16777216,bytes,22292952.0,ns,3
event_deserialization,,16777216,16777216,bytes,21434792.0,ns,3
event_deserialization,,16777216,16777216,bytes,21285482.0,ns,3
event_deserialization,,16777216,16777216,bytes,21888824.0,ns,3
event_deserialization,,16777216,16777216,bytes,22082438.0,ns,3
event_deserialization,,16777216,16777216,bytes,21898525.0,ns,3
event_deserialization,,16777216,16777216,bytes,22175144.0,ns,3
event_deserialization,,16777216,16777216,bytes,22133541.0,ns,3
event_deserialization,,16777216,16777216,bytes,22545170.0,ns,3
event_deserialization,,16777216,16777216,bytes,23105309.0,ns,3
event_deserialization,,16777216,16777216,bytes,22665379.0,ns,3
event_deserialization,,16777216,16777216,bytes,22814288.0,ns,3
event_deserialization,,16777216,16777216,bytes,22854792.0,ns,3
event_deserialization,,16777216,16777216,bytes,22080938.0,ns,3
event_deserialization,,16777216,16777216,bytes,22809988.0,ns,3
event_deserialization,,16777216,16777216,bytes,21720412.0,ns,3
event_deserialization,,16777216,16777216,bytes,22146443.0,ns,3
event_deserialization,,16777216,16777216,bytes,22413861.0,ns,3
event_deserialization,,16777216,16777216,bytes,22056935.0,ns,3
event_deserialization,,16777216,16777216,bytes,21885523.0,ns,3
event_deserialization,,16777216,16777216,bytes,21562701.0,ns,3
event_deserialization,,16777216,16777216,bytes,22558671.0,ns,3
event_deserialization,,16777216,16777216,bytes,22129141.0,ns,3
event_deserialization,,16777216,16777216,bytes,22358757.0,ns,3
event_deserialization,,16777216,16777216,bytes,22880794.0,ns,3
event_deserialization,,16777216,16777216,bytes,21554901.0,ns,3
event_deserialization,,16777216,16777216,bytes,23029403.0,ns,3
event_deserialization,,16777216,16777216,bytes,22445264.0,ns,3
event_deserialization,,16777216,16777216,bytes,21552401.0,ns,3
event_deserialization,,16777216,16777216,bytes,22471066.0,ns,3
