group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_serialization,,1024,1024,bytes,340005.0,ns,945
event_serialization,,1024,1024,bytes,679009.0,ns,1890
event_serialization,,1024,1024,bytes,1156816.0,ns,2835
event_serialization,,1024,1024,bytes,1572822.0,ns,3780
event_serialization,,1024,1024,bytes,1925427.0,ns,4725
event_serialization,,1024,1024,bytes,2393630.0,ns,5670
event_serialization,,1024,1024,bytes,2886241.0,ns,6615
event_serialization,,1024,1024,bytes,3446148.0,ns,7560
event_serialization,,1024,1024,bytes,3984352.0,ns,8505
event_serialization,,1024,1024,bytes,4475660.0,ns,9450
event_serialization,,1024,1024,bytes,4883865.0,ns,10395
event_serialization,,1024,1024,bytes,5236375.0,ns,11340
event_serialization,,1024,1024,bytes,5700577.0,ns,12285
event_serialization,,1024,1024,bytes,6170286.0,ns,13230
event_serialization,,1024,1024,bytes,6541790.0,ns,14175
event_serialization,,1024,1024,bytes,7019693.0,ns,15120
event_serialization,,1024,1024,bytes,7378099.0,ns,16065
event_serialization,,1024,1024,bytes,7946607.0,ns,17010
event_serialization,,1024,1024,bytes,8392314.0,ns,17955
event_serialization,,1024,1024,bytes,8904127.0,ns,18900
event_serialization,,1024,1024,bytes,8998521.0,ns,19845
event_serialization,,1024,1024,bytes,9854028.0,ns,20790
event_serialization,,1024,1024,bytes,10310336.0,ns,21735
event_serialization,,1024,1024,bytes,10718246.0,ns,22680
event_serialization,,1024,1024,bytes,11202150.0,ns,23625
event_serialization,,1024,1024,bytes,11488956.0,ns,24570
event_serialization,,1024,1024,bytes,11773359.0,ns,25515
event_serialization,,1024,1024,bytes,12634370.0,ns,26460
event_serialization,,1024,1024,bytes,12619067.0,ns,27405
event_serialization,,1024,1024,bytes,13507080.0,ns,28350
event_serialization,,1024,1024,bytes,13768686.0,ns,29295
event_serialization,,1024,1024,bytes,14202395.0,ns,30240
event_serialization,,1024,1024,bytes,14691396.0,ns,31185
event_serialization,,1024,1024,bytes,15060200.0,ns,32130
event_serialization,,1024,1024,bytes,15537613.0,ns,33075
event_serialization,,1024,1024,bytes,15986807.0,ns,34020
event_serialization,,1024,1024,bytes,16436021.0,ns,34965
event_serialization,,1024,1024,bytes,16883826.0,ns,35910
event_serialization,,1024,1024,bytes,17253498.0,ns,36855
event_serialization,,1024,1024,bytes,17849233.0,ns,37800
event_serialization,,1024,1024,bytes,18243545.0,ns,38745
event_serialization,,1024,1024,bytes,18720856.0,ns,39690
event_serialization,,1024,1024,bytes,19114958.0,ns,40635
event_serialization,,1024,1024,bytes,19640567.0,ns,41580
event_serialization,,1024,1024,bytes,20369272.0,ns,42525
event_serialization,,1024,1024,bytes,20523072.0,ns,43470
event_serialization,,1024,1024,bytes,20973986.0,ns,44415
event_serialization,,1024,1024,bytes,21419588.0,ns,45360
event_serialization,,1024,1024,bytes,22065000.0,ns,46305
event_serialization,,1024,1024,bytes,22627608.0,ns,47250
event_serialization,,1024,1024,bytes,22777306.0,ns,48195
event_serialization,,1024,1024,bytes,23427114.0,ns,49140
event_serialization,,1024,1024,bytes,23665621.0,ns,50085
event_serialization,,1024,1024,bytes,24440626.0,ns,51030
event_serialization,,1024,1024,bytes,24887032.0,ns,51975
event_serialization,,1024,1024,bytes,25215840.0,ns,52920
event_serialization,,1024,1024,bytes,25612557.0,ns,53865
event_serialization,,1024,1024,bytes,26200556.0,ns,54810
event_serialization,,1024,1024,bytes,26571061.0,ns,55755
event_serialization,,1024,1024,bytes,27167064.0,ns,56700
event_serialization,,1024,1024,bytes,27623872.0,ns,57645
event_serialization,,1024,1024,bytes,28186882.0,ns,58590
event_serialization,,1024,1024,bytes,28201483.0,ns,59535
event_serialization,,1024,1024,bytes,28673089.0,ns,60480
event_serialization,,1024,1024,bytes,29113277.0,ns,61425
event_serialization,,1024,1024,bytes,30780416.0,ns,62370
event_serialization,,1024,1024,bytes,30475016.0,ns,63315
event_serialization,,1024,1024,bytes,30730314.0,ns,64260
event_serialization,,1024,1024,bytes,30875213.0,ns,65205
event_serialization,,1024,1024,bytes,31200716.0,ns,66150
event_serialization,,1024,1024,bytes,31805827.0,ns,67095
