group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_deserialization,,4096,4096,bytes,245102.0,ns,423
event_deserialization,,4096,4096,bytes,488102.0,ns,846
event_deserialization,,4096,4096,bytes,821005.0,ns,1269
event_deserialization,,4096,4096,bytes,1078605.0,ns,1692
event_deserialization,,4096,4096,bytes,1311208.0,ns,2115
event_deserialization,,4096,4096,bytes,1583807.0,ns,2538
event_deserialization,,4096,4096,bytes,1832010.0,ns,2961
event_deserialization,,4096,4096,bytes,2107010.0,ns,3384
event_deserialization,,4096,4096,bytes,2373013.0,ns,3807
event_deserialization,,4096,4096,bytes,2550416.0,ns,4230
event_deserialization,,4096,4096,bytes,2805321.0,ns,4653
event_deserialization,,4096,4096,bytes,3141813.0,ns,5076
event_deserialization,,4096,4096,bytes,3411416.0,ns,5499
event_deserialization,,4096,4096,bytes,3658417.0,ns,5922
event_deserialization,,4096,4096,bytes,3780820.0,ns,6345
event_deserialization,,4096,4096,bytes,4024819.0,ns,6768
event_deserialization,,4096,4096,bytes,4368324.0,ns,7191
event_deserialization,,4096,4096,bytes,4626525.0,ns,7614
event_deserialization,,4096,4096,bytes,4795325.0,ns,8037
event_deserialization,,4096,4096,bytes,5018025.0,ns,8460
event_deserialization,,4096,4096,bytes,5272527.0,ns,8883
event_deserialization,,4096,4096,bytes,5626127.0,ns,9306
event_deserialization,,4096,4096,bytes,5870631.0,ns,9729
event_deserialization,,4096,4096,bytes,5970529.0,ns,10152
event_deserialization,,4096,4096,bytes,6209732.0,ns,10575
event_deserialization,,4096,4096,bytes,6454535.0,ns,10998
event_deserialization,,4096,4096,bytes,6835731.0,ns,11421
event_deserialization,,4096,4096,bytes,7093237.0,ns,11844
event_deserialization,,4096,4096,bytes,7184336.0,ns,12267
event_deserialization,,4096,4096,bytes,7446940.0,ns,12690
event_deserialization,,4096,4096,bytes,7816743.0,ns,13113
event_deserialization,,4096,4096,bytes,8076742.0,ns,13536
event_deserialization,,4096,4096,bytes,8315443.0,ns,13959
event_deserialization,,4096,4096,bytes,8382238.0,ns,14382
event_deserialization,,4096,4096,bytes,8602242.0,ns,14805
event_deserialization,,4096,4096,bytes,9015944.0,ns,15228
event_deserialization,,4096,4096,bytes,9308547.0,ns,15651
event_deserialization,,4096,4096,bytes,9421648.0,ns,16074
event_deserialization,,4096,4096,bytes,9667347.0,ns,16497
event_deserialization,,4096,4096,bytes,9917448.0,ns,16920
event_deserialization,,4096,4096,bytes,10254150.0,ns,17343
event_deserialization,,4096,4096,bytes,10502853.0,ns,17766
event_deserialization,,4096,4096,bytes,10641257.0,ns,18189
event_deserialization,,4096,4096,bytes,10894151.0,ns,18612
event_deserialization,,4096,4096,bytes,11255060.0,ns,19035
event_deserialization,,4096,4096,bytes,11513258.0,ns,19458
event_deserialization,,4096,4096,bytes,11757356.0,ns,19881
event_deserialization,,4096,4096,bytes,11897959.0,ns,20304
event_deserialization,,4096,4096,bytes,12132957.0,ns,20727
event_deserialization,,4096,4096,bytes,12549068.0,ns,21150
event_deserialization,,4096,4096,bytes,12898864.0,ns,21573
event_deserialization,,4096,4096,bytes,13088068.0,ns,21996
event_deserialization,,4096,4096,bytes,13139967.0,ns,22419
event_deserialization,,4096,4096,bytes,13398465.0,ns,22842
event_deserialization,,4096,4096,bytes,13819274.0,ns,23265
event_deserialization,,4096,4096,bytes,14093373.0,ns,23688
event_deserialization,,4096,4096,bytes,14187566.0,ns,24111
event_deserialization,,4096,4096,bytes,14425769.0,ns,24534
event_deserialization,,4096,4096,bytes,14675974.0,ns,24957
event_deserialization,,4096,4096,bytes,15110277.0,ns,25380
event_deserialization,,4096,4096,bytes,15367175.0,ns,25803
event_deserialization,,4096,4096,bytes,15465179.0,ns,26226
event_deserialization,,4096,4096,bytes,15717279.0,ns,26649
event_deserialization,,4096,4096,bytes,16124976.0,ns,27072
event_deserialization,,4096,4096,bytes,16386684.0,ns,27495
event_deserialization,,4096,4096,bytes,16655382.0,ns,27918
event_deserialization,,4096,4096,bytes,16762281.0,ns,28341
event_deserialization,,4096,4096,bytes,17013789.0,ns,28764
