group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_serialization,,4194304,4194304,bytes,49535884.0,ns,16
event_serialization,,4194304,4194304,bytes,50867984.0,ns,16
event_serialization,,4194304,4194304,bytes,49071786.0,ns,16
event_serialization,,4194304,4194304,bytes,49446486.0,ns,16
event_serialization,,4194304,4194304,bytes,48713585.0,ns,16
event_serialization,,4194304,4194304,bytes,48617485.0,ns,16
event_serialization,,4194304,4194304,bytes,51464384.0,ns,16
event_serialization,,4194304,4194304,bytes,48718686.0,ns,16
event_serialization,,4194304,4194304,bytes,48523985.0,ns,16
event_serialization,,4194304,4194304,bytes,49039885.0,ns,16
event_serialization,,4194304,4194304,bytes,48983484.0,ns,16
event_serialization,,4194304,4194304,bytes,49184085.0,ns,16
event_serialization,,4194304,4194304,bytes,49419784.0,ns,16
event_serialization,,4194304,4194304,bytes,48489886.0,ns,16
event_serialization,,4194304,4194304,bytes,48821984.0,ns,16
event_serialization,,4194304,4194304,bytes,47773485.0,ns,16
event_serialization,,4194304,4194304,bytes,48036186.0,ns,16
event_serialization,,4194304,4194304,bytes,49975484.0,ns,16
event_serialization,,4194304,4194304,bytes,50408684.0,ns,16
event_serialization,,4194304,4194304,bytes,52982484.0,ns,16
event_serialization,,4194304,4194304,bytes,48854884.0,ns,16
event_serialization,,4194304,4194304,bytes,50862184.0,ns,16
event_serialization,,4194304,4194304,bytes,51115084.0,ns,16
event_serialization,,4194304,4194304,bytes,51010884.0,ns,16
event_serialization,,4194304,4194304,bytes,49838284.0,ns,16
event_serialization,,4194304,4194304,bytes,49715884.0,ns,16
event_serialization,,4194304,4194304,bytes,50280587.0,ns,16
event_serialization,,4194304,4194304,bytes,50479087.0,ns,16
event_serialization,,4194304,4194304,bytes,48706285.0,ns,16
event_serialization,,4194304,4194304,bytes,52566486.0,ns,16
event_serialization,,4194304,4194304,bytes,49963584.0,ns,16
event_serialization,,4194304,4194304,bytes,53460783.0,ns,16
event_serialization,,4194304,4194304,bytes,48233586.0,ns,16
event_serialization,,4194304,4194304,bytes,53906783.0,ns,16
event_serialization,,4194304,4194304,bytes,50944686.0,ns,16
event_serialization,,4194304,4194304,bytes,51197484.0,ns,16
event_serialization,,4194304,4194304,bytes,50894784.0,ns,16
event_serialization,,4194304,4194304,bytes,51620284.0,ns,16
