group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_serialization,,65536,65536,bytes,122903.0,ns,29
event_serialization,,65536,65536,bytes,242607.0,ns,58
event_serialization,,65536,65536,bytes,349905.0,ns,87
event_serialization,,65536,65536,bytes,459007.0,ns,116
event_serialization,,65536,65536,bytes,541012.0,ns,145
event_serialization,,65536,65536,bytes,679113.0,ns,174
event_serialization,,65536,65536,bytes,824314.0,ns,203
event_serialization,,65536,65536,bytes,978803.0,ns,232
event_serialization,,65536,65536,bytes,1108624.0,ns,261
event_serialization,,65536,65536,bytes,1200325.0,ns,290
event_serialization,,65536,65536,bytes,1321125.0,ns,319
event_serialization,,65536,65536,bytes,1365326.0,ns,348
event_serialization,,65536,65536,bytes,1529028.0,ns,377
event_serialization,,65536,65536,bytes,1667134.0,ns,406
event_serialization,,65536,65536,bytes,1805136.0,ns,435
event_serialization,,65536,65536,bytes,1878941.0,ns,464
event_serialization,,65536,65536,bytes,1949736.0,ns,493
event_serialization,,65536,65536,bytes,2149543.0,ns,522
event_serialization,,65536,65536,bytes,2245045.0,ns,551
event_serialization,,65536,65536,bytes,2350847.0,ns,580
event_serialization,,65536,65536,bytes,2434649.0,ns,609
event_serialization,,65536,65536,bytes,2583446.0,ns,638
event_serialization,,65536,65536,bytes,2650145.0,ns,667
event_serialization,,65536,65536,bytes,2743158.0,ns,696
event_serialization,,65536,65536,bytes,2723651.0,ns,725
event_serialization,,65536,65536,bytes,2712454.0,ns,754
event_serialization,,65536,65536,bytes,3004261.0,ns,783
event_serialization,,65536,65536,bytes,3132657.0,ns,812
event_serialization,,65536,65536,bytes,3148061.0,ns,841
event_serialization,,65536,65536,bytes,3210760.0,ns,870
event_serialization,,65536,65536,bytes,3340958.0,ns,899
event_serialization,,65536,65536,bytes,3446673.0,ns,928
event_serialization,,65536,65536,bytes,3520361.0,ns,957
event_serialization,,65536,65536,bytes,3613277.0,ns,986
event_serialization,,65536,65536,bytes,5986716.0,ns,1015
event_serialization,,65536,65536,bytes,5757813.0,ns,1044
event_serialization,,65536,65536,bytes,6071618.0,ns,1073
event_serialization,,65536,65536,bytes,6349103.0,ns,1102
event_serialization,,65536,65536,bytes,6482827.0,ns,1131
event_serialization,,65536,65536,bytes,6528928.0,ns,1160
event_serialization,,65536,65536,bytes,6764432.0,ns,1189
event_serialization,,65536,65536,bytes,6875432.0,ns,1218
event_serialization,,65536,65536,bytes,6933732.0,ns,1247
event_serialization,,65536,65536,bytes,6928037.0,ns,1276
event_serialization,,65536,65536,bytes,6910925.0,ns,1305
event_serialization,,65536,65536,bytes,7199945.0,ns,1334
event_serialization,,65536,65536,bytes,7220140.0,ns,1363
event_serialization,,65536,65536,bytes,7167335.0,ns,1392
event_serialization,,65536,65536,bytes,7254744.0,ns,1421
event_serialization,,65536,65536,bytes,7611441.0,ns,1450
event_serialization,,65536,65536,bytes,7692746.0,ns,1479
event_serialization,,65536,65536,bytes,7655546.0,ns,1508
