group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_serialization,,65536,65536,bytes,76499.0,ns,27
event_serialization,,65536,65536,bytes,148399.0,ns,54
event_serialization,,65536,65536,bytes,220897.0,ns,81
event_serialization,,65536,65536,bytes,294096.0,ns,108
event_serialization,,65536,65536,bytes,368996.0,ns,135
event_serialization,,65536,65536,bytes,441694.0,ns,162
event_serialization,,65536,65536,bytes,516094.0,ns,189
event_serialization,,65536,65536,bytes,601491.0,ns,216
event_serialization,,65536,65536,bytes,662691.0,ns,243
event_serialization,,65536,65536,bytes,737689.0,ns,270
event_serialization,,65536,65536,bytes,812590.0,ns,297
event_serialization,,65536,65536,bytes,896086.0,ns,324
event_serialization,,65536,65536,bytes,959488.0,ns,351
event_serialization,,65536,65536,bytes,1038287.0,ns,378
event_serialization,,65536,65536,bytes,1106785.0,ns,405
event_serialization,,65536,65536,bytes,1180084.0,ns,432
event_serialization,,65536,65536,bytes,1256584.0,ns,459
event_serialization,,65536,65536,bytes,1328082.0,ns,486
event_serialization,,65536,65536,bytes,1410881.0,ns,513
event_serialization,,65536,65536,bytes,1475780.0,ns,540
event_serialization,,65536,65536,bytes,1558879.0,ns,567
event_serialization,,65536,65536,bytes,1628880.0,ns,594
event_serialization,,65536,65536,bytes,1699476.0,ns,621
event_serialization,,65536,65536,bytes,1781276.0,ns,648
event_serialization,,65536,65536,bytes,1845475.0,ns,675
event_serialization,,65536,65536,bytes,1916375.0,ns,702
event_serialization,,65536,65536,bytes,1992070.0,ns,729
event_serialization,,65536,65536,bytes,2088972.0,ns,756
event_serialization,,65536,65536,bytes,2149672.0,ns,783
event_serialization,,65536,65536,bytes,2213567.0,ns,810
event_serialization,,65536,65536,bytes,2286469.0,ns,837
event_serialization,,65536,65536,bytes,2374768.0,ns,864
event_serialization,,65536,65536,bytes,2446164.0,ns,891
event_serialization,,65536,65536,bytes,2518565.0,ns,918
event_serialization,,65536,65536,bytes,2579366.0,ns,945
event_serialization,,65536,65536,bytes,2663464.0,ns,972
event_serialization,,65536,65536,bytes,2728665.0,ns,999
event_serialization,,65536,65536,bytes,2721662.0,ns,1026
event_serialization,,65536,65536,bytes,2786860.0,ns,1053
event_serialization,,65536,65536,bytes,2856859.0,ns,1080
event_serialization,,65536,65536,bytes,2925760.0,ns,1107
event_serialization,,65536,65536,bytes,3012760.0,ns,1134
event_serialization,,65536,65536,bytes,3073258.0,ns,1161
event_serialization,,65536,65536,bytes,3143957.0,ns,1188
event_serialization,,65536,65536,bytes,3208057.0,ns,1215
event_serialization,,65536,65536,bytes,3292057.0,ns,1242
event_serialization,,65536,65536,bytes,3352955.0,ns,1269
event_serialization,,65536,65536,bytes,3430653.0,ns,1296
event_serialization,,65536,65536,bytes,3501355.0,ns,1323
event_serialization,,65536,65536,bytes,3573754.0,ns,1350
event_serialization,,65536,65536,bytes,3640852.0,ns,1377
event_serialization,,65536,65536,bytes,3727050.0,ns,1404
event_serialization,,65536,65536,bytes,3782846.0,ns,1431
event_serialization,,65536,65536,bytes,3858246.0,ns,1458
event_serialization,,65536,65536,bytes,3923146.0,ns,1485
event_serialization,,65536,65536,bytes,4002849.0,ns,1512
event_serialization,,65536,65536,bytes,4072944.0,ns,1539
event_serialization,,65536,65536,bytes,4139040.0,ns,1566
event_serialization,,65536,65536,bytes,4212442.0,ns,1593
event_serialization,,65536,65536,bytes,4287541.0,ns,1620
event_serialization,,65536,65536,bytes,4354338.0,ns,1647
event_serialization,,65536,65536,bytes,4443135.0,ns,1674
event_serialization,,65536,65536,bytes,4500041.0,ns,1701
event_serialization,,65536,65536,bytes,4574238.0,ns,1728
event_serialization,,65536,65536,bytes,4635237.0,ns,1755
event_serialization,,65536,65536,bytes,4714439.0,ns,1782
event_serialization,,65536,65536,bytes,4784433.0,ns,1809
event_serialization,,65536,65536,bytes,4861634.0,ns,1836
event_serialization,,65536,65536,bytes,4926434.0,ns,1863
event_serialization,,65536,65536,bytes,4999929.0,ns,1890
event_serialization,,65536,65536,bytes,5073829.0,ns,1917
event_serialization,,65536,65536,bytes,5144827.0,ns,1944
event_serialization,,65536,65536,bytes,5214933.0,ns,1971
event_serialization,,65536,65536,bytes,5286029.0,ns,1998
event_serialization,,65536,65536,bytes,6992198.0,ns,2025
event_serialization,,65536,65536,bytes,7060008.0,ns,2052
event_serialization,,65536,65536,bytes,7153608.0,ns,2079
event_serialization,,65536,65536,bytes,7253100.0,ns,2106
event_serialization,,65536,65536,bytes,7346005.0,ns,2133
event_serialization,,65536,65536,bytes,7438397.0,ns,2160
event_serialization,,65536,65536,bytes,7527992.0,ns,2187
event_serialization,,65536,65536,bytes,7636930.0,ns,2214
event_serialization,,65536,65536,bytes,7708795.0,ns,2241
event_serialization,,65536,65536,bytes,7806803.0,ns,2268
event_serialization,,65536,65536,bytes,7881895.0,ns,2295
event_serialization,,65536,65536,bytes,8001903.0,ns,2322
event_serialization,,65536,65536,bytes,8085493.0,ns,2349
event_serialization,,65536,65536,bytes,8177378.0,ns,2376
event_serialization,,65536,65536,bytes,8273113.0,ns,2403
event_serialization,,65536,65536,bytes,8363567.0,ns,2430
event_serialization,,65536,65536,bytes,8453597.0,ns,2457
event_serialization,,65536,65536,bytes,8548471.0,ns,2484
event_serialization,,65536,65536,bytes,8645097.0,ns,2511
event_serialization,,65536,65536,bytes,8733562.0,ns,2538
event_serialization,,65536,65536,bytes,8826597.0,ns,2565
event_serialization,,65536,65536,bytes,8924887.0,ns,2592
event_serialization,,65536,65536,bytes,9014375.0,ns,2619
event_serialization,,65536,65536,bytes,9102682.0,ns,2646
event_serialization,,65536,65536,bytes,9189879.0,ns,2673
event_serialization,,65536,65536,bytes,9294180.0,ns,2700
