group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_deserialization,,1024,1024,bytes,319206.0,ns,586
event_deserialization,,1024,1024,bytes,609607.0,ns,1172
event_deserialization,,1024,1024,bytes,912713.0,ns,1758
event_deserialization,,1024,1024,bytes,1186017.0,ns,2344
event_deserialization,,1024,1024,bytes,1552023.0,ns,2930
event_deserialization,,1024,1024,bytes,1810326.0,ns,3516
event_deserialization,,1024,1024,bytes,2089830.0,ns,4102
event_deserialization,,1024,1024,bytes,2388234.0,ns,4688
event_deserialization,,1024,1024,bytes,2675737.0,ns,5274
event_deserialization,,1024,1024,bytes,2970843.0,ns,5860
event_deserialization,,1024,1024,bytes,3270145.0,ns,6446
event_deserialization,,1024,1024,bytes,3559149.0,ns,7032
event_deserialization,,1024,1024,bytes,3853454.0,ns,7618
event_deserialization,,1024,1024,bytes,4147561.0,ns,8204
event_deserialization,,1024,1024,bytes,4445162.0,ns,8790
event_deserialization,,1024,1024,bytes,4727071.0,ns,9376
event_deserialization,,1024,1024,bytes,5020771.0,ns,9962
event_deserialization,,1024,1024,bytes,5348773.0,ns,10548
event_deserialization,,1024,1024,bytes,5646977.0,ns,11134
event_deserialization,,1024,1024,bytes,5938890.0,ns,11720
event_deserialization,,1024,1024,bytes,6244586.0,ns,12306
event_deserialization,,1024,1024,bytes,6524693.0,ns,12892
event_deserialization,,1024,1024,bytes,6825195.0,ns,13478
event_deserialization,,1024,1024,bytes,7131701.0,ns,14064
event_deserialization,,1024,1024,bytes,7417305.0,ns,14650
event_deserialization,,1024,1024,bytes,7757711.0,ns,15236
event_deserialization,,1024,1024,bytes,8048217.0,ns,15822
event_deserialization,,1024,1024,bytes,8363807.0,ns,16408
event_deserialization,,1024,1024,bytes,8646595.0,ns,16994
event_deserialization,,1024,1024,bytes,9098320.0,ns,17580
event_deserialization,,1024,1024,bytes,9229130.0,ns,18166
event_deserialization,,1024,1024,bytes,9514934.0,ns,18752
event_deserialization,,1024,1024,bytes,9851854.0,ns,19338
event_deserialization,,1024,1024,bytes,10110360.0,ns,19924
event_deserialization,,1024,1024,bytes,10676155.0,ns,20510
event_deserialization,,1024,1024,bytes,10739350.0,ns,21096
event_deserialization,,1024,1024,bytes,11029354.0,ns,21682
event_deserialization,,1024,1024,bytes,11286758.0,ns,22268
event_deserialization,,1024,1024,bytes,11575761.0,ns,22854
event_deserialization,,1024,1024,bytes,11905064.0,ns,23440
event_deserialization,,1024,1024,bytes,12197171.0,ns,24026
event_deserialization,,1024,1024,bytes,12036774.0,ns,24612
event_deserialization,,1024,1024,bytes,12295970.0,ns,25198
event_deserialization,,1024,1024,bytes,12592574.0,ns,25784
event_deserialization,,1024,1024,bytes,12857884.0,ns,26370
event_deserialization,,1024,1024,bytes,13136386.0,ns,26956
event_deserialization,,1024,1024,bytes,13623698.0,ns,27542
event_deserialization,,1024,1024,bytes,13906096.0,ns,28128
event_deserialization,,1024,1024,bytes,14204803.0,ns,28714
event_deserialization,,1024,1024,bytes,14472202.0,ns,29300
event_deserialization,,1024,1024,bytes,14773783.0,ns,29886
event_deserialization,,1024,1024,bytes,14827809.0,ns,30472
event_deserialization,,1024,1024,bytes,15232317.0,ns,31058
event_deserialization,,1024,1024,bytes,15518823.0,ns,31644
event_deserialization,,1024,1024,bytes,16222918.0,ns,32230
event_deserialization,,1024,1024,bytes,16516433.0,ns,32816
event_deserialization,,1024,1024,bytes,16504933.0,ns,33402
event_deserialization,,1024,1024,bytes,16771333.0,ns,33988
event_deserialization,,1024,1024,bytes,17500048.0,ns,34574
event_deserialization,,1024,1024,bytes,17840156.0,ns,35160
event_deserialization,,1024,1024,bytes,18144258.0,ns,35746
event_deserialization,,1024,1024,bytes,18652965.0,ns,36332
event_deserialization,,1024,1024,bytes,18818773.0,ns,36918
event_deserialization,,1024,1024,bytes,19188971.0,ns,37504
event_deserialization,,1024,1024,bytes,19096973.0,ns,38090
event_deserialization,,1024,1024,bytes,19390875.0,ns,38676
event_deserialization,,1024,1024,bytes,19728582.0,ns,39262
event_deserialization,,1024,1024,bytes,20012382.0,ns,39848
event_deserialization,,1024,1024,bytes,20346485.0,ns,40434
event_deserialization,,1024,1024,bytes,20691690.0,ns,41020
event_deserialization,,1024,1024,bytes,20993796.0,ns,41606
event_deserialization,,1024,1024,bytes,21314197.0,ns,42192
event_deserialization,,1024,1024,bytes,21605997.0,ns,42778
event_deserialization,,1024,1024,bytes,21967414.0,ns,43364
event_deserialization,,1024,1024,bytes,22250512.0,ns,43950
event_deserialization,,1024,1024,bytes,22603710.0,ns,44536
event_deserialization,,1024,1024,bytes,22966121.0,ns,45122
event_deserialization,,1024,1024,bytes,23256024.0,ns,45708
event_deserialization,,1024,1024,bytes,23574231.0,ns,46294
event_deserialization,,1024,1024,bytes,23867534.0,ns,46880
event_deserialization,,1024,1024,bytes,24245536.0,ns,47466
event_deserialization,,1024,1024,bytes,24551041.0,ns,48052
event_deserialization,,1024,1024,bytes,23486433.0,ns,48638
event_deserialization,,1024,1024,bytes,23618432.0,ns,49224
event_deserialization,,1024,1024,bytes,23910831.0,ns,49810
event_deserialization,,1024,1024,bytes,24412540.0,ns,50396
event_deserialization,,1024,1024,bytes,24695242.0,ns,50982
event_deserialization,,1024,1024,bytes,24847845.0,ns,51568
event_deserialization,,1024,1024,bytes,25371258.0,ns,52154
event_deserialization,,1024,1024,bytes,25658259.0,ns,52740
event_deserialization,,1024,1024,bytes,25788164.0,ns,53326
event_deserialization,,1024,1024,bytes,26070556.0,ns,53912
event_deserialization,,1024,1024,bytes,26582973.0,ns,54498
event_deserialization,,1024,1024,bytes,26702575.0,ns,55084
event_deserialization,,1024,1024,bytes,26981176.0,ns,55670
event_deserialization,,1024,1024,bytes,27504078.0,ns,56256
event_deserialization,,1024,1024,bytes,27829493.0,ns,56842
event_deserialization,,1024,1024,bytes,27926693.0,ns,57428
event_deserialization,,1024,1024,bytes,28516389.0,ns,58014
event_deserialization,,1024,1024,bytes,28801301.0,ns,58600
