group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_serialization,,1024,1024,bytes,430900.0,ns,1067
event_serialization,,1024,1024,bytes,1032400.0,ns,2134
event_serialization,,1024,1024,bytes,1438599.0,ns,3201
event_serialization,,1024,1024,bytes,1851800.0,ns,4268
event_serialization,,1024,1024,bytes,2378299.0,ns,5335
event_serialization,,1024,1024,bytes,3119499.0,ns,6402
event_serialization,,1024,1024,bytes,3793100.0,ns,7469
event_serialization,,1024,1024,bytes,4173599.0,ns,8536
event_serialization,,1024,1024,bytes,4829499.0,ns,9603
event_serialization,,1024,1024,bytes,5356699.0,ns,10670
event_serialization,,1024,1024,bytes,5979599.0,ns,11737
event_serialization,,1024,1024,bytes,6462799.0,ns,12804
event_serialization,,1024,1024,bytes,7004499.0,ns,13871
event_serialization,,1024,1024,bytes,7551098.0,ns,14938
event_serialization,,1024,1024,bytes,8191698.0,ns,16005
event_serialization,,1024,1024,bytes,8785698.0,ns,17072
event_serialization,,1024,1024,bytes,9290798.0,ns,18139
event_serialization,,1024,1024,bytes,9154799.0,ns,19206
event_serialization,,1024,1024,bytes,10062897.0,ns,20273
event_serialization,,1024,1024,bytes,10523898.0,ns,21340
event_serialization,,1024,1024,bytes,10993196.0,ns,22407
event_serialization,,1024,1024,bytes,11535896.0,ns,23474
event_serialization,,1024,1024,bytes,12168597.0,ns,24541
event_serialization,,1024,1024,bytes,12679696.0,ns,25608
event_serialization,,1024,1024,bytes,13136396.0,ns,26675
event_serialization,,1024,1024,bytes,13645496.0,ns,27742
event_serialization,,1024,1024,bytes,14230197.0,ns,28809
event_serialization,,1024,1024,bytes,14713596.0,ns,29876
event_serialization,,1024,1024,bytes,15318496.0,ns,30943
event_serialization,,1024,1024,bytes,15992696.0,ns,32010
event_serialization,,1024,1024,bytes,16414896.0,ns,33077
event_serialization,,1024,1024,bytes,17008095.0,ns,34144
event_serialization,,1024,1024,bytes,17650895.0,ns,35211
event_serialization,,1024,1024,bytes,17844295.0,ns,36278
event_serialization,,1024,1024,bytes,18682197.0,ns,37345
event_serialization,,1024,1024,bytes,19292993.0,ns,38412
event_serialization,,1024,1024,bytes,19821794.0,ns,39479
event_serialization,,1024,1024,bytes,20352094.0,ns,40546
event_serialization,,1024,1024,bytes,20925993.0,ns,41613
event_serialization,,1024,1024,bytes,21513395.0,ns,42680
event_serialization,,1024,1024,bytes,22002593.0,ns,43747
event_serialization,,1024,1024,bytes,22640096.0,ns,44814
event_serialization,,1024,1024,bytes,23120193.0,ns,45881
event_serialization,,1024,1024,bytes,23769895.0,ns,46948
event_serialization,,1024,1024,bytes,24308192.0,ns,48015
event_serialization,,1024,1024,bytes,24875693.0,ns,49082
event_serialization,,1024,1024,bytes,25096096.0,ns,50149
event_serialization,,1024,1024,bytes,25574893.0,ns,51216
event_serialization,,1024,1024,bytes,26059493.0,ns,52283
event_serialization,,1024,1024,bytes,26748993.0,ns,53350
event_serialization,,1024,1024,bytes,27164493.0,ns,54417
event_serialization,,1024,1024,bytes,27684992.0,ns,55484
event_serialization,,1024,1024,bytes,28174591.0,ns,56551
event_serialization,,1024,1024,bytes,28836492.0,ns,57618
event_serialization,,1024,1024,bytes,29247390.0,ns,58685
event_serialization,,1024,1024,bytes,29827694.0,ns,59752
event_serialization,,1024,1024,bytes,30291493.0,ns,60819
event_serialization,,1024,1024,bytes,30830792.0,ns,61886
event_serialization,,1024,1024,bytes,31372892.0,ns,62953
event_serialization,,1024,1024,bytes,31908692.0,ns,64020
event_serialization,,1024,1024,bytes,32425392.0,ns,65087
event_serialization,,1024,1024,bytes,32968192.0,ns,66154
event_serialization,,1024,1024,bytes,33762490.0,ns,67221
event_serialization,,1024,1024,bytes,34281192.0,ns,68288
event_serialization,,1024,1024,bytes,34912590.0,ns,69355
event_serialization,,1024,1024,bytes,35451289.0,ns,70422
event_serialization,,1024,1024,bytes,36048590.0,ns,71489
event_serialization,,1024,1024,bytes,36629590.0,ns,72556
event_serialization,,1024,1024,bytes,38379690.0,ns,73623
event_serialization,,1024,1024,bytes,38909090.0,ns,74690
event_serialization,,1024,1024,bytes,39515189.0,ns,75757
event_serialization,,1024,1024,bytes,40065889.0,ns,76824
event_serialization,,1024,1024,bytes,40664690.0,ns,77891
event_serialization,,1024,1024,bytes,41245491.0,ns,78958
event_serialization,,1024,1024,bytes,41698389.0,ns,80025
event_serialization,,1024,1024,bytes,42497590.0,ns,81092
event_serialization,,1024,1024,bytes,43054288.0,ns,82159
event_serialization,,1024,1024,bytes,43439589.0,ns,83226
event_serialization,,1024,1024,bytes,44531288.0,ns,84293
event_serialization,,1024,1024,bytes,45055989.0,ns,85360
event_serialization,,1024,1024,bytes,45509890.0,ns,86427
event_serialization,,1024,1024,bytes,45885388.0,ns,87494
event_serialization,,1024,1024,bytes,46344888.0,ns,88561
event_serialization,,1024,1024,bytes,46725890.0,ns,89628
event_serialization,,1024,1024,bytes,49295988.0,ns,90695
event_serialization,,1024,1024,bytes,49914488.0,ns,91762
event_serialization,,1024,1024,bytes,50402187.0,ns,92829
event_serialization,,1024,1024,bytes,50894088.0,ns,93896
event_serialization,,1024,1024,bytes,51409087.0,ns,94963
event_serialization,,1024,1024,bytes,51921986.0,ns,96030
event_serialization,,1024,1024,bytes,52502686.0,ns,97097
event_serialization,,1024,1024,bytes,53039283.0,ns,98164
event_serialization,,1024,1024,bytes,53570986.0,ns,99231
event_serialization,,1024,1024,bytes,54074286.0,ns,100298
event_serialization,,1024,1024,bytes,54591686.0,ns,101365
event_serialization,,1024,1024,bytes,55113888.0,ns,102432
event_serialization,,1024,1024,bytes,55610886.0,ns,103499
event_serialization,,1024,1024,bytes,56161085.0,ns,104566
event_serialization,,1024,1024,bytes,56636387.0,ns,105633
event_serialization,,1024,1024,bytes,57188785.0,ns,106700
