group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
event_serialization,,16384,16384,bytes,91501.0,ns,107
event_serialization,,16384,16384,bytes,183803.0,ns,214
event_serialization,,16384,16384,bytes,270303.0,ns,321
event_serialization,,16384,16384,bytes,361704.0,ns,428
event_serialization,,16384,16384,bytes,453205.0,ns,535
event_serialization,,16384,16384,bytes,540806.0,ns,642
event_serialization,,16384,16384,bytes,651711.0,ns,749
event_serialization,,16384,16384,bytes,738409.0,ns,856
event_serialization,,16384,16384,bytes,819009.0,ns,963
event_serialization,,16384,16384,bytes,1643923.0,ns,1070
event_serialization,,16384,16384,bytes,1768122.0,ns,1177
event_serialization,,16384,16384,bytes,1916926.0,ns,1284
event_serialization,,16384,16384,bytes,2062325.0,ns,1391
event_serialization,,16384,16384,bytes,2213532.0,ns,1498
event_serialization,,16384,16384,bytes,2361731.0,ns,1605
event_serialization,,16384,16384,bytes,2513530.0,ns,1712
event_serialization,,16384,16384,bytes,2650335.0,ns,1819
event_serialization,,16384,16384,bytes,2687433.0,ns,1926
event_serialization,,16384,16384,bytes,3538343.0,ns,2033
event_serialization,,16384,16384,bytes,3653354.0,ns,2140
event_serialization,,16384,16384,bytes,3818446.0,ns,2247
event_serialization,,16384,16384,bytes,4007150.0,ns,2354
event_serialization,,16384,16384,bytes,4155756.0,ns,2461
event_serialization,,16384,16384,bytes,4308957.0,ns,2568
event_serialization,,16384,16384,bytes,4483052.0,ns,2675
event_serialization,,16384,16384,bytes,4654359.0,ns,2782
event_serialization,,16384,16384,bytes,4815961.0,ns,2889
event_serialization,,16384,16384,bytes,4997264.0,ns,2996
event_serialization,,16384,16384,bytes,5133768.0,ns,3103
event_serialization,,16384,16384,bytes,5260269.0,ns,3210
event_serialization,,16384,16384,bytes,5347173.0,ns,3317
event_serialization,,16384,16384,bytes,5452771.0,ns,3424
event_serialization,,16384,16384,bytes,5596572.0,ns,3531
event_serialization,,16384,16384,bytes,5730873.0,ns,3638
event_serialization,,16384,16384,bytes,5904476.0,ns,3745
event_serialization,,16384,16384,bytes,6063177.0,ns,3852
event_serialization,,16384,16384,bytes,6200185.0,ns,3959
event_serialization,,16384,16384,bytes,6356881.0,ns,4066
event_serialization,,16384,16384,bytes,6430382.0,ns,4173
event_serialization,,16384,16384,bytes,6564680.0,ns,4280
event_serialization,,16384,16384,bytes,6681683.0,ns,4387
event_serialization,,16384,16384,bytes,6793303.0,ns,4494
event_serialization,,16384,16384,bytes,6886390.0,ns,4601
event_serialization,,16384,16384,bytes,7032390.0,ns,4708
event_serialization,,16384,16384,bytes,7099891.0,ns,4815
event_serialization,,16384,16384,bytes,7210389.0,ns,4922
event_serialization,,16384,16384,bytes,8247406.0,ns,5029
event_serialization,,16384,16384,bytes,8365608.0,ns,5136
event_serialization,,16384,16384,bytes,8503811.0,ns,5243
event_serialization,,16384,16384,bytes,8691212.0,ns,5350
event_serialization,,16384,16384,bytes,8796709.0,ns,5457
event_serialization,,16384,16384,bytes,8849712.0,ns,5564
event_serialization,,16384,16384,bytes,9003821.0,ns,5671
event_serialization,,16384,16384,bytes,9153318.0,ns,5778
event_serialization,,16384,16384,bytes,9261816.0,ns,5885
event_serialization,,16384,16384,bytes,9394621.0,ns,5992
event_serialization,,16384,16384,bytes,10381536.0,ns,6099
event_serialization,,16384,16384,bytes,10466436.0,ns,6206
event_serialization,,16384,16384,bytes,10580837.0,ns,6313
event_serialization,,16384,16384,bytes,10801537.0,ns,6420
event_serialization,,16384,16384,bytes,10753940.0,ns,6527
event_serialization,,16384,16384,bytes,10759136.0,ns,6634
event_serialization,,16384,16384,bytes,10852740.0,ns,6741
event_serialization,,16384,16384,bytes,10976845.0,ns,6848
event_serialization,,16384,16384,bytes,10957034.0,ns,6955
event_serialization,,16384,16384,bytes,11395646.0,ns,7062
event_serialization,,16384,16384,bytes,11524749.0,ns,7169
event_serialization,,16384,16384,bytes,11672253.0,ns,7276
event_serialization,,16384,16384,bytes,11775150.0,ns,7383
event_serialization,,16384,16384,bytes,11847654.0,ns,7490
event_serialization,,16384,16384,bytes,11972456.0,ns,7597
event_serialization,,16384,16384,bytes,12172752.0,ns,7704
event_serialization,,16384,16384,bytes,12321660.0,ns,7811
event_serialization,,16384,16384,bytes,12329960.0,ns,7918
event_serialization,,16384,16384,bytes,12314655.0,ns,8025
event_serialization,,16384,16384,bytes,12342959.0,ns,8132
event_serialization,,16384,16384,bytes,12430061.0,ns,8239
event_serialization,,16384,16384,bytes,12486360.0,ns,8346
event_serialization,,16384,16384,bytes,12622159.0,ns,8453
event_serialization,,16384,16384,bytes,12723059.0,ns,8560
event_serialization,,16384,16384,bytes,12841546.0,ns,8667
event_serialization,,16384,16384,bytes,12940959.0,ns,8774
event_serialization,,16384,16384,bytes,13048670.0,ns,8881
event_serialization,,16384,16384,bytes,13233775.0,ns,8988
event_serialization,,16384,16384,bytes,14697890.0,ns,9095
event_serialization,,16384,16384,bytes,14804490.0,ns,9202
event_serialization,,16384,16384,bytes,14870492.0,ns,9309
event_serialization,,16384,16384,bytes,14943897.0,ns,9416
event_serialization,,16384,16384,bytes,15021788.0,ns,9523
event_serialization,,16384,16384,bytes,15144796.0,ns,9630
event_serialization,,16384,16384,bytes,15285697.0,ns,9737
event_serialization,,16384,16384,bytes,15402099.0,ns,9844
event_serialization,,16384,16384,bytes,15550498.0,ns,9951
event_serialization,,16384,16384,bytes,16364513.0,ns,10058
event_serialization,,16384,16384,bytes,16382515.0,ns,10165
event_serialization,,16384,16384,bytes,16525316.0,ns,10272
event_serialization,,16384,16384,bytes,16663918.0,ns,10379
event_serialization,,16384,16384,bytes,16790613.0,ns,10486
event_serialization,,16384,16384,bytes,16918115.0,ns,10593
event_serialization,,16384,16384,bytes,16984436.0,ns,10700
